date,BCG,MSH,PVD,VND,KDC,BMC,ACB,HPG,MBB,ANV,MSN,TLG,VNG,FRT,JVC,HHV,DAH,BWE,MPC,DGC,DPM,GEG,RAL,TCB,NSC,GVR,PVS,VCB,FPT,VRE,BID,PVC,TPB,NVL,KBC,SLS,VHM,REE,HAH,HCM,NBB,VIB,VHC,LTG,CTG,GAS,PHR,PLX,VPB,VJC,CII,ITA,DPR,DMC,PXS,PC1,MWG,SBT,BCM,DVP,PNJ,POW,CLC,LAS,BVH,SSI,SCS,DBC,HDB,GEX,FCN,AAA,VIC,SKG,SAB,STB,VNM,BMP,DHG,DCM,KDH,EIB,SHB
2019-12-01,4716.0,26384.0,11730.0,3292.0,17496.0,11836.0,9556.0,10288.0,10214.0,20240.0,57254.0,31514.0,20900.0,15310.0,4298.0,9646.0,9600.0,20734.0,7198.0,7792.0,8418.0,19356.0,46016.0,23180.0,66318.0,12318.0,15062.0,54946.0,27970.0,33960.0,27836.0,5016.0,8594.0,31592.6,11512.0,31038.0,68276.0,25432.0,5270.0,15594.0,17090.2,5912.0,34512.0,14198.0,13924.0,73562.0,41908.0,50296.0,7146.0,143900.0,21862.0,3050.0,15118.0,60204.0,5976.0,9620.0,35898.0,15274.0,26980.0,24938.0,56358.0,12524.6,22710.0,5720.0,63158.0,9474.0,61374.0,8248.0,8670.0,14544.0,8900.0,11422.4,102778.8,9362.0,105294.0,10120.0,85426.0,33662.0,81000.0,5382.0,18564.0,12120.0,2794.0
2019-12-08,4612.0,26204.0,11378.0,3268.0,17424.0,11772.0,9404.0,10638.0,9934.0,18888.0,51864.0,31700.0,21690.0,15000.0,4416.0,10278.0,9788.0,21372.0,7206.0,7958.0,8338.0,19330.0,46376.0,23020.0,65836.0,11310.0,14604.0,54148.0,27110.0,34240.0,27486.0,4890.0,8570.0,31425.4,11140.0,32463.8,67764.0,25252.0,5074.0,15578.0,17032.2,5776.0,35812.0,14350.0,13386.0,70972.0,40352.0,48554.0,6854.0,145360.0,21122.0,2948.0,15713.8,60748.0,5768.0,9446.0,35596.0,15282.0,26812.0,24706.0,55916.0,12019.2,22732.0,5720.0,59438.0,9278.0,60686.0,8336.0,8597.6,14320.0,8802.0,11276.8,102601.2,9350.0,105670.0,9980.0,82082.0,33039.8,81134.0,5338.0,18780.0,11874.0,2696.0
2019-12-15,4660.0,25190.0,11138.0,3326.0,17268.0,11564.0,9440.0,11020.0,9854.0,18178.0,46854.0,33516.0,20910.0,14960.0,4064.0,10470.0,9864.0,21732.0,8027.8,8241.8,8582.0,18988.0,46328.0,22840.0,65612.0,11148.0,14724.0,55758.0,27800.0,34680.0,28010.0,4764.0,8306.0,31058.2,10974.0,33478.0,67086.0,25696.0,5056.0,15132.0,16965.8,5758.0,35830.0,14574.0,13458.0,71148.0,38900.0,47678.0,6844.0,144380.0,21096.0,2764.0,16102.0,59110.0,5368.0,9358.0,36194.0,15292.0,27018.0,25130.0,57152.0,11866.6,22714.0,5722.0,60040.0,9156.0,58236.0,7978.0,8950.0,14242.0,8906.0,11341.4,103045.6,9362.0,107026.0,10040.0,82708.0,31946.0,82468.0,5198.0,18886.0,11830.0,2696.0
2019-12-22,4612.0,24214.0,11430.0,3420.0,16884.0,11636.0,9340.0,10496.0,9596.0,18184.0,45318.0,32128.0,20050.0,14686.0,3560.0,10330.0,10156.0,21722.0,8008.0,7956.0,8556.0,18794.0,45770.0,22750.0,66500.0,10918.0,15204.0,56004.0,27632.0,32820.0,29032.0,4722.0,8222.0,31069.2,11130.0,32587.8,62466.0,25294.0,5034.0,14602.0,16783.4,5832.0,35040.0,14614.0,13512.0,69890.0,37778.0,48110.0,6842.0,142680.0,20984.0,2710.0,16142.0,58956.0,5384.0,9206.0,35934.0,15100.0,27914.0,25486.0,56382.0,11857.2,22430.0,5680.0,64397.8,8784.0,55852.0,8158.0,8548.0,13978.0,8946.0,11115.4,102921.0,9674.0,106812.0,9994.0,82990.0,31600.0,81156.0,5230.0,18652.0,11920.0,2790.0
2019-12-29,4566.0,23298.0,11296.0,3408.0,17136.0,11436.0,9354.0,10562.0,9538.0,17908.0,44654.0,32483.6,19410.0,12958.0,3488.0,9984.0,11310.0,21346.0,8228.0,7572.0,8608.0,18498.0,45500.0,23070.0,67174.0,9640.0,15132.0,58118.0,28160.0,33060.0,31096.0,4532.0,8276.0,31548.2,11574.0,31828.0,61924.0,25054.0,4854.0,14054.0,16335.6,6022.0,35352.0,14198.0,13752.0,69774.0,32386.0,48264.0,6886.0,143500.0,20548.0,2782.0,16150.0,57692.0,5550.0,9200.0,36308.0,15188.0,28446.0,25150.0,58546.0,11656.4,22420.0,5850.0,61766.0,8668.0,53100.0,8384.0,8546.0,14014.0,8834.0,10283.4,102619.2,10350.0,106622.0,10130.0,82670.0,31374.0,79476.0,5244.0,18820.0,12088.0,2772.0
2020-01-05,4397.5,23280.0,11460.0,3400.0,17702.5,11177.5,9410.0,10850.0,9607.5,18720.0,46180.0,31782.5,19812.5,12102.5,3402.5,10560.0,9462.5,20915.0,8497.5,7365.0,8385.0,18612.5,45400.0,23612.5,69997.5,9832.5,15150.0,58857.5,28790.0,34362.5,32067.0,4557.5,8347.5,32224.75,11515.0,31547.5,62747.5,25700.0,4895.0,14317.5,16551.25,5982.5,35295.0,14415.0,14142.5,68640.0,30875.0,48502.5,7122.5,146650.0,21012.5,2807.5,16105.0,60262.5,5595.0,9282.5,37105.0,15270.0,28305.0,24947.5,59455.0,11101.25,23535.0,5917.5,61305.0,8650.0,52417.5,8475.0,8797.5,13822.5,8897.5,10248.75,102276.75,10930.0,103807.5,10137.5,82627.5,30380.0,79265.0,5110.0,18745.0,12455.0,2912.5
2020-01-12,3738.0,23462.0,11740.0,3368.0,17508.0,11126.0,9232.0,10870.0,9592.0,18264.0,45818.0,31716.0,19330.0,11598.0,3468.0,9150.0,8896.0,20578.0,9062.0,7186.0,8232.0,18428.0,45770.0,23040.0,69250.0,9998.0,16042.0,57308.0,28358.0,33650.0,33205.6,4658.0,8318.0,30902.2,11400.0,31544.0,61570.0,25300.0,4696.0,14034.0,16418.4,5842.0,36346.0,14032.0,14780.0,69888.0,30686.0,48404.0,7210.0,145820.0,21254.0,2702.0,16676.0,58942.0,5706.0,9106.0,36932.0,15358.0,26792.0,24794.0,59332.0,10559.6,23052.0,5738.0,59292.0,8590.0,53836.0,8258.0,8720.0,14244.0,8876.0,9831.0,101854.4,10240.0,103646.0,10166.0,83430.0,30120.0,76674.0,4774.0,18182.0,12386.0,2930.0
2020-01-19,3484.0,23144.0,11154.0,3382.0,17364.0,11156.0,9654.0,11358.0,9882.0,17936.0,45560.0,30782.0,19560.0,10290.0,3274.0,8966.0,8546.0,20342.0,9098.0,7386.0,8226.0,17822.0,47212.0,23090.0,68173.8,10090.0,15376.0,58820.0,28324.0,33220.0,35712.0,4508.0,8526.0,30891.2,11888.0,31318.0,63558.0,25276.0,4734.0,14486.0,16882.8,5956.0,35634.0,14114.0,16044.0,68110.0,31066.0,47936.0,7558.0,146540.0,23372.0,2650.0,16654.0,60590.0,5700.0,9282.0,37010.0,15334.0,27494.0,24696.0,61524.0,10416.8,22690.0,5606.0,58814.0,8876.0,58908.0,7754.0,9028.0,14108.0,8828.0,9807.0,102174.4,10068.0,107052.0,10390.0,83094.0,30498.0,76344.0,4684.0,18026.0,12618.0,3266.0
2020-01-26,3560.0,23613.333333333332,11173.333333333334,3470.0,17300.0,11220.0,10043.333333333334,11786.666666666666,10183.333333333334,18236.666666666668,43786.666666666664,31350.0,19550.0,10076.666666666666,3060.0,10116.666666666666,8616.666666666666,20220.0,8860.0,7513.333333333333,8176.333333333333,17600.0,48193.333333333336,23866.666666666668,66806.66666666667,10590.0,15536.666666666666,61020.0,27890.0,32400.0,37456.666666666664,4446.666666666667,8450.0,31181.0,11413.333333333334,31493.333333333332,64616.333333333336,25990.0,4783.333333333333,14766.666666666666,16855.0,6063.333333333333,35220.0,14103.333333333334,16913.333333333332,68296.66666666667,31253.333333333332,48793.333333333336,8193.333333333334,146833.33333333334,23880.0,2626.6666666666665,16480.0,60456.666666666664,5783.333333333333,9546.666666666666,38453.333333333336,15240.0,27750.0,24893.333333333332,62720.0,10397.666666666666,22350.0,5630.0,58813.333333333336,9150.0,57773.333333333336,7783.333333333333,9213.333333333334,14166.666666666666,8906.666666666666,10124.333333333334,102121.0,10330.0,107096.66666666667,10833.333333333334,84833.33333333333,30500.0,76293.33333333333,4686.666666666667,18146.666666666668,12416.666666666666,3316.6666666666665
2020-02-02,3535.0,23120.0,10430.0,3500.0,17195.0,10085.0,9585.0,11250.0,9595.0,16385.0,40570.0,32524.5,19650.0,9420.0,3360.0,9070.0,8400.0,19410.0,8080.0,7570.0,7795.0,17790.0,46960.0,22250.0,70230.0,10010.0,14400.0,57765.0,26350.0,30500.0,35965.0,4325.0,8310.0,30679.0,11010.0,30835.0,64479.5,24465.0,4625.0,13440.0,16178.0,5895.0,32685.0,13615.0,16275.0,64570.0,29875.0,46610.0,7965.0,135099.5,22910.0,2475.0,15995.0,62235.0,5505.0,9095.0,36245.0,15285.0,27065.0,25175.0,58990.0,10302.0,22475.0,5570.0,54235.0,8595.0,56590.0,7165.0,8805.0,13965.0,8710.0,9532.0,102076.5,9850.0,98475.0,10275.0,79285.0,29225.0,83220.0,4645.0,17725.0,12640.0,3350.0
2020-02-09,3540.0,21354.0,9668.0,3320.0,16530.0,9582.0,9592.0,11216.0,9662.0,14926.0,40458.0,31710.0,19180.0,9712.0,3572.0,10150.0,8358.0,17740.0,8209.8,7280.0,7458.0,17490.0,47108.0,21890.0,67646.0,9528.0,13834.0,58132.0,25906.0,30270.0,36764.0,4038.0,8256.0,30301.0,11064.0,30664.0,63514.0,23602.0,4302.0,12494.0,16675.4,5946.0,29744.0,12594.0,17794.0,60580.0,27824.0,44202.0,8540.0,128040.0,22280.0,2236.0,15776.0,58180.0,5808.0,7872.0,35010.0,14738.0,24662.0,24498.0,57072.0,9352.0,22032.0,5246.0,50946.0,8208.0,52262.0,6840.0,9152.0,13658.0,8440.0,9225.0,101836.8,9480.0,90768.0,10560.0,75738.0,28240.0,85320.0,4488.0,17406.0,12378.0,3840.0
2020-02-16,3476.0,22654.0,10112.0,3336.0,16304.0,10298.0,10268.0,10852.0,9766.0,15408.0,40540.0,30526.0,18880.0,10250.0,3528.0,12834.0,8502.0,19212.0,8844.0,7382.0,7690.0,17308.0,47302.0,22510.0,69310.0,9806.0,13970.0,58040.0,26590.0,31390.0,34662.0,4346.0,8318.0,30222.8,11192.0,36289.8,63780.0,24222.0,4452.0,12626.0,16269.2,6054.0,31035.8,13078.0,18106.0,62851.8,31228.0,45394.0,9146.0,128999.6,22058.0,2270.0,15962.0,56474.0,5748.0,8044.0,34590.0,16220.0,24850.0,24776.0,56342.0,9737.6,22080.0,5336.0,51126.0,8378.0,52138.0,6948.0,9332.0,13528.0,8504.0,9903.6,99810.4,9716.0,88660.0,11390.0,75638.0,27480.0,84908.0,4712.0,17494.0,12308.0,3886.0
2020-02-23,3488.0,22338.0,10096.0,3346.0,16406.0,10418.0,10810.0,10714.0,9870.0,15076.0,41122.0,31214.0,18180.0,10818.0,3324.0,14970.0,8738.0,19642.0,9076.0,7442.0,7925.6,16602.0,47494.0,23550.0,68398.0,10322.0,14002.0,58132.0,27306.0,30740.0,35286.0,4416.0,8458.0,30167.2,11122.0,44024.0,63664.0,24700.0,4684.0,12742.0,16119.6,6264.0,31146.0,12870.0,17762.0,62116.0,34858.0,45546.0,9854.0,128579.6,21660.0,2386.0,16040.0,55594.0,5754.0,8288.0,35344.0,17922.0,25098.0,24914.0,57714.0,10073.2,21800.0,5318.0,50698.0,8342.0,51286.0,7316.0,9146.0,13364.0,8598.0,10226.8,95526.4,9656.0,84224.0,11440.0,75278.0,29302.0,83938.0,4852.0,17216.0,12224.0,3850.0
2020-03-01,3448.0,21552.0,9274.0,3218.0,16538.0,10122.0,10234.0,10370.0,9370.0,14412.0,40514.0,30718.0,17260.0,12076.0,3478.0,13974.0,8586.0,18738.0,8964.0,7336.0,7726.0,15522.0,47288.0,22210.0,67004.0,10644.0,13166.0,55264.0,26934.0,29010.0,32399.6,4206.0,8236.0,29900.0,10846.0,47402.0,60344.0,23970.0,4466.0,11754.0,15904.0,6182.0,28806.0,12224.0,17126.0,58108.0,36578.0,43740.0,9804.0,124940.0,20742.0,2242.0,15760.0,53218.0,5396.0,7662.0,34454.0,17988.0,23476.0,24686.0,56574.0,9558.0,21206.0,5174.0,49772.0,7706.0,49892.0,6728.0,8894.0,13262.0,8280.0,10121.6,94424.4,8876.0,81014.0,11290.0,74850.0,28054.0,84320.0,4780.0,17260.0,12164.0,4424.0
2020-03-08,3574.0,21498.0,9262.0,3240.0,16438.0,10184.0,10490.0,10176.0,9462.0,14528.0,40864.0,30524.0,16289.4,10970.0,3352.0,13942.0,8572.0,19048.0,9312.0,7332.0,8065.8,15456.0,46674.0,22380.0,67570.0,11328.0,13008.0,53772.0,27234.0,28510.0,31983.8,4136.0,8542.0,29955.6,11088.0,41720.0,59492.0,23784.0,4386.0,11932.0,15986.8,6264.0,29338.0,12402.0,17408.0,56822.0,37422.0,43244.0,9636.0,121280.0,20538.0,2310.0,15600.0,52302.0,4646.0,7766.0,34016.0,17172.0,23820.0,24006.0,55996.0,9571.4,21022.0,5192.0,49188.0,7740.0,47700.0,6696.0,8946.0,12648.0,8252.0,10121.8,93678.0,9116.0,78436.0,12310.0,73722.0,27888.0,81534.0,4796.0,17312.0,12316.0,6408.0
2020-03-15,3392.0,19070.0,7712.0,3218.0,15456.0,9322.0,9458.0,9234.0,8272.0,13432.0,41164.0,28342.0,15329.8,9724.0,3222.0,14140.0,8586.0,17750.0,8066.0,6860.0,7524.0,14938.0,41708.0,19350.0,65004.0,11220.0,10334.0,49206.0,24604.0,25470.0,27216.0,3750.0,8052.0,29487.8,9834.0,34239.8,54904.0,21546.0,4074.0,10318.0,15837.8,5544.0,24310.0,11474.0,15418.0,46418.0,34265.8,35286.0,8530.0,107300.0,19624.0,2088.0,15156.0,48250.0,4170.0,6864.0,28216.0,14768.0,21292.0,22040.0,47024.0,8625.2,20818.0,5044.0,40660.0,6884.0,47750.0,6390.0,7832.0,10676.0,7110.0,8691.8,84736.4,8488.0,70098.0,10760.0,70488.0,25854.0,75828.0,4432.0,15763.6,11844.0,5924.0
2020-03-22,3196.0,17097.8,6696.0,3074.0,14744.0,9296.0,8696.0,8720.0,7460.0,13026.0,39974.0,25374.0,13900.0,8132.0,3048.0,11662.0,8354.0,17350.0,8218.0,6808.0,7552.0,14354.0,41054.0,17590.0,60380.0,9533.8,9274.0,43116.0,23700.0,22040.0,23144.0,3386.0,8327.8,28519.4,8702.0,33224.0,50656.0,21784.0,3750.0,9286.0,16360.2,5102.0,21962.0,10880.0,13668.0,42002.0,32955.8,34216.0,7472.0,100820.0,18550.0,2126.0,14850.0,42360.0,3446.0,6128.0,24820.0,12288.0,19238.0,21362.0,38560.0,8283.6,19358.0,5024.0,33508.0,6526.0,44378.0,6104.0,6798.0,10170.0,6454.0,8740.4,78426.2,7928.0,63462.0,9948.0,65790.0,24324.0,68186.0,4514.0,14518.0,11304.0,6292.0
2020-03-29,2850.0,14522.0,6168.0,2740.0,14200.0,8580.0,8126.0,7775.8,6844.0,11972.0,39796.0,23152.0,12440.0,6798.0,2586.0,8750.0,8443.8,16125.8,7897.8,6414.0,7422.0,13790.0,41508.0,16189.8,61632.0,7738.0,8800.0,39616.0,21950.0,19200.0,22350.0,3074.0,8288.0,28942.0,8124.0,30886.0,43476.0,20844.0,3626.0,8618.0,15995.4,4706.0,20012.0,10372.0,12566.0,41542.0,29992.0,33427.8,6952.0,96660.0,17412.0,1994.0,14706.0,39958.0,2922.0,5822.0,22242.0,10630.0,16536.0,20590.0,36110.0,7339.4,17230.0,4864.0,32262.0,6086.0,40770.0,5984.0,6166.0,9926.0,6234.0,8257.4,69929.2,6788.0,56668.0,8788.0,63384.0,23134.0,68378.0,4420.0,13520.0,11170.0,6646.0
2020-04-05,2502.5,12552.5,5407.5,2652.5,13410.0,7545.0,7575.0,7754.75,6405.0,10822.5,40412.5,21547.5,12725.0,6355.0,2147.5,10542.5,9460.0,14995.0,7567.5,5985.0,7697.25,13940.0,42042.5,15312.5,57562.5,7615.0,8140.0,41225.0,20797.5,19225.0,22115.0,2822.5,6730.0,28884.0,8570.0,30777.5,41162.5,20597.5,3665.0,7960.0,16323.5,4470.0,19165.0,9472.5,12017.5,40642.5,27397.5,34220.0,6170.0,98200.0,17020.0,1870.0,14290.0,36867.5,2550.0,5547.5,19750.0,10522.5,16315.0,19492.5,33937.5,6985.0,16717.5,4615.0,34445.0,5787.5,41745.0,6550.0,5895.0,9862.5,6280.0,7952.75,75946.25,6210.0,57410.0,7775.0,65369.75,23385.0,68887.5,4292.5,12990.0,10727.5,6815.0
2020-04-12,2840.0,14132.0,6776.0,2680.0,13848.0,8480.0,8298.0,8552.0,7188.0,13284.0,47280.0,23574.0,13350.0,8118.0,2504.0,15438.0,9756.0,16117.8,8375.6,6574.0,8568.0,14540.0,47016.0,16850.0,55128.0,8368.0,10198.0,44924.0,23208.0,22630.0,25710.0,3412.0,6812.0,28919.6,9052.0,34056.0,49226.0,22134.0,4068.0,9966.0,17453.0,4882.0,23126.0,12140.0,13206.0,46690.0,32011.8,35892.0,6670.0,101800.0,17372.0,1946.0,14672.0,39762.0,3116.0,6324.0,23422.0,11126.0,18034.0,20712.0,39852.0,7995.6,18512.0,4660.0,41650.0,6962.0,45992.0,7667.8,6574.0,10576.0,7076.0,8683.8,85252.2,7274.0,64197.6,9118.0,69514.0,26526.0,73788.0,4814.0,13594.0,10814.0,8558.0
2020-04-19,2888.0,17408.0,7344.0,2734.0,14902.0,8736.0,8360.0,9140.0,7436.0,14056.0,48818.0,24124.0,12860.0,8688.0,2762.0,13158.0,9810.0,16848.0,9234.0,6986.0,9090.0,14402.0,46422.0,17440.0,54592.0,9644.0,10350.0,46084.0,24460.0,26150.0,25628.0,3454.0,7050.0,28998.0,8898.0,34314.0,50006.0,22636.0,4218.0,10924.0,18023.8,4956.0,25086.0,13354.0,13160.0,48718.0,33589.8,36646.0,7490.0,114540.0,17790.0,2002.0,14732.0,44282.0,3774.0,7058.0,24860.0,11744.0,19406.0,21692.0,41070.0,8565.8,19542.0,4988.0,42304.0,7328.0,47720.0,10042.0,6622.0,11358.0,7268.0,9168.4,85252.0,7692.0,70956.0,9470.0,69866.0,27810.0,76622.0,5072.0,14392.0,10710.0,9704.0
2020-04-26,2860.0,17402.0,7352.0,2642.0,15434.0,8984.0,8344.0,9644.0,7356.0,13718.0,47278.0,24812.0,13280.0,11284.0,2738.0,13610.0,9678.0,17496.0,9576.0,7804.0,9808.0,14232.0,47218.0,17100.0,51424.0,9116.0,10214.0,45640.0,25066.0,24450.0,24878.0,3508.0,6960.0,29320.8,9062.0,36570.0,49182.0,22056.0,4318.0,11180.0,18195.0,4974.0,25094.0,13630.0,12858.0,47316.0,33606.0,37596.0,7138.0,115780.0,18030.0,2308.0,15124.0,42560.0,3682.0,7390.0,26580.0,11818.0,20472.0,22458.0,41464.0,9016.4,19166.0,5408.0,41772.0,7298.0,46550.0,10222.0,6630.0,11588.0,7304.0,9830.8,83136.8,7919.8,82348.0,9192.0,69486.0,29918.0,78820.0,5994.0,14424.0,10784.0,8900.0
2020-05-03,2823.3333333333335,17390.0,6803.333333333333,2580.0,15423.333333333334,8960.0,8346.666666666666,9846.666666666666,7220.0,14773.333333333334,47776.666666666664,25306.666666666668,13600.0,11926.666666666666,2753.3333333333335,13116.666666666666,9300.0,18730.0,10203.333333333334,8056.0,9533.333333333334,14320.0,47506.666666666664,17116.666666666668,49413.333333333336,9756.666666666666,9856.666666666666,43753.333333333336,25066.666666666668,23116.666666666668,24353.333333333332,3376.6666666666665,6866.666666666667,29528.666666666668,9640.0,37640.0,47363.333333333336,22316.666666666668,4396.666666666667,11296.666666666666,18414.333333333332,4956.666666666667,26623.333333333332,13410.0,12886.666666666666,45916.666666666664,36186.666666666664,36300.0,7350.0,113966.66666666667,18246.666666666668,2433.3333333333335,15110.0,43260.0,3420.0,7476.666666666667,26316.666666666668,11276.666666666666,22486.666666666668,22966.666666666668,40210.0,9777.666666666666,19136.666666666668,5483.333333333333,41146.666666666664,7156.666666666667,46603.333333333336,11163.333333333334,6593.333333333333,11196.666666666666,7770.0,10097.333333333334,81738.33333333333,8440.0,79780.0,9023.333333333334,70980.0,31150.0,80210.0,6430.0,14510.0,10646.666666666666,8676.666666666666
2020-05-10,2914.0,17844.0,7226.0,2574.0,17336.0,9046.0,8550.0,10166.0,7344.0,14622.0,47212.0,25066.0,13330.0,11096.0,2654.0,13646.0,9184.0,18846.0,10042.0,8624.0,9210.0,14380.0,53998.0,17790.0,50988.0,10442.0,10198.0,44882.0,25836.0,24420.0,25148.0,3400.0,7008.0,29577.0,9542.0,37580.0,49254.0,22278.0,4412.0,11046.0,17948.0,4954.0,27642.0,12096.0,13540.0,48646.0,35146.0,37738.0,7439.8,114620.0,18068.0,2584.0,15436.0,42188.0,3630.0,8052.0,26198.0,11780.0,21958.0,23522.0,39908.0,9487.4,19286.0,5552.0,41012.0,7146.0,46276.0,11138.0,6940.0,10890.0,7906.0,9677.4,84078.6,8320.0,75182.0,9190.0,71568.0,31316.0,82330.0,6278.0,14802.0,10648.0,8612.0
2020-05-17,3250.0,19278.0,7922.0,2848.0,19138.0,10230.0,8904.0,10854.0,7826.0,15881.4,50696.0,27358.0,13840.0,11710.0,2748.0,12180.0,9816.0,19492.0,11138.0,9152.0,9500.0,14884.0,55476.0,20430.0,50260.0,11104.0,11002.0,49140.0,27608.0,24670.0,26910.0,3600.0,8172.0,29443.2,9814.0,37536.0,53180.0,23184.0,4590.0,12296.0,18176.0,5218.0,29402.0,12498.0,14258.0,52238.0,35812.0,40872.0,8436.0,115780.0,18882.0,2652.0,15620.0,43912.0,4374.0,8864.0,26912.0,12148.0,22608.0,23664.0,44012.0,9729.8,19460.0,5444.0,43844.0,7760.0,48776.0,12602.0,7360.0,11312.0,8184.0,10057.2,85767.4,8408.0,80528.0,9840.0,78882.0,32672.0,82882.0,6602.0,15707.8,10840.0,9196.0
2020-05-24,3208.0,18964.0,8264.0,2876.0,23740.0,10082.0,9128.0,11974.0,7901.8,15872.0,51036.0,26374.0,13900.0,12868.0,2716.0,14970.0,12040.0,19614.0,11096.0,9686.0,9416.0,14800.0,56412.0,21210.0,50086.0,11256.0,11020.0,51950.0,28266.0,25620.0,27078.0,3642.0,8510.0,29588.2,9744.0,38982.0,55552.0,23166.0,4572.0,12522.0,18271.2,5238.0,30132.0,12470.0,14914.0,53742.0,35826.0,42106.0,8716.0,114320.0,18778.0,2628.0,15554.0,44112.0,4372.0,8968.0,27808.0,12288.0,22256.0,23334.0,44712.0,9691.6,19086.0,5810.0,43802.0,7848.0,49920.0,13500.0,7635.8,12152.0,8080.0,10032.8,86034.4,8636.0,80946.0,10146.0,79896.0,32798.0,82488.0,6606.0,15404.0,11664.0,7340.0
2020-05-31,3516.0,19292.0,8211.6,3026.0,27232.0,9960.0,9416.0,12524.0,7913.8,16151.8,50586.0,25780.0,13670.0,14352.0,2720.0,14970.0,11800.0,20360.0,11656.0,10588.0,10054.0,15058.0,53922.0,20940.0,50020.0,11560.0,10902.0,54150.0,27908.0,26520.0,27920.0,3614.0,8197.6,29900.0,10466.0,40158.0,55964.0,23272.0,4792.0,12848.0,18195.2,5552.0,30998.0,14778.0,15178.0,53816.0,39624.0,42228.0,8295.8,113080.0,18298.0,3206.0,15850.0,45546.0,4282.0,9060.0,27518.0,12270.0,25158.0,23906.0,44436.0,9872.8,19218.0,5904.0,44904.0,8183.8,52456.0,15572.0,7696.0,12566.0,8167.8,10178.4,86194.2,8650.0,81844.0,10270.0,81714.0,33612.0,82898.0,6762.0,15336.0,12030.0,7566.0
2020-06-07,3602.0,19016.0,8490.0,3128.0,30230.0,10146.0,10358.0,12322.0,8184.0,15985.8,51422.0,25868.0,13690.0,14446.0,3032.0,13892.0,12010.0,20206.0,11674.0,11924.0,9864.0,14576.0,52870.0,21290.0,49676.0,11490.0,11296.0,57116.0,28004.0,28070.0,28562.0,3792.0,8506.0,30356.4,10740.0,39726.0,57454.0,23430.0,4902.0,13138.0,18052.6,5952.0,31486.0,14602.0,16030.0,55664.0,42330.0,42314.0,8568.0,114080.0,17876.0,4145.8,15864.0,46578.0,4342.0,9430.0,27622.0,12342.0,24984.0,23670.0,44552.0,10054.0,19128.0,5868.0,44506.0,8446.0,54068.0,19658.0,8680.0,12340.0,8384.0,10501.4,85625.2,8758.0,83862.0,10610.0,82516.0,34068.0,83114.0,6560.0,16013.8,12438.0,8154.0
2020-06-14,3612.0,19494.0,8650.0,3180.0,29636.0,10136.0,10322.0,12188.0,8210.0,16756.0,49606.0,26820.0,14870.0,14810.0,3456.0,13856.0,13250.0,21518.0,11586.0,11924.0,9766.0,14396.0,52244.0,21430.0,48750.0,11588.0,11360.0,57520.0,27782.0,27290.0,29520.0,4178.0,8416.0,30412.0,11418.0,40142.0,56688.0,23188.0,4836.0,13556.0,18205.0,6028.0,34231.8,14834.0,16024.0,55358.0,41630.0,42196.0,8390.0,115500.0,18160.0,5504.0,15906.0,45244.0,4634.0,9340.0,28204.0,13190.0,25324.0,23614.0,44382.0,10292.6,19138.0,6068.0,45076.0,8603.8,55398.0,20736.0,8816.0,12430.0,8818.0,10784.0,84007.8,9132.0,82832.0,11160.0,86094.0,35994.0,82596.0,6668.0,16500.0,12688.0,8698.0
2020-06-21,3420.0,18352.0,7947.6,3042.0,26910.0,9358.0,9788.0,12024.0,7896.0,15676.0,46242.0,25994.0,14680.0,13334.0,4094.0,13440.0,15700.0,21666.0,10942.0,11614.0,9458.0,13548.0,49748.0,20340.0,48874.0,11210.0,10558.0,54680.0,26906.0,26920.0,28002.0,4024.0,8135.8,31904.4,11134.0,37748.0,55140.0,22678.0,4704.0,12590.0,17852.8,5892.0,32970.0,14238.0,15330.0,52510.0,40084.0,41082.0,7845.8,109500.0,17586.0,5482.0,15818.0,43234.0,4850.0,8974.0,27022.0,12138.0,24852.0,23238.0,40874.0,10025.8,18768.0,6102.0,43044.0,8240.0,54134.0,18678.0,8646.0,11800.0,8582.0,10186.4,82230.2,8752.0,77522.0,11770.0,80982.0,35610.0,81722.0,6706.0,16467.8,12790.0,8144.0
2020-06-28,3494.0,18168.0,8051.8,3202.0,26834.0,9336.0,9808.0,12370.0,7958.0,15630.0,46480.0,27134.0,15070.0,13460.0,4046.0,13592.0,15660.0,21910.0,11416.0,11696.0,10150.0,14016.0,50176.0,20490.0,49348.0,10998.0,10764.0,55060.0,27234.0,26870.0,27914.0,4178.0,8304.0,33129.2,11048.0,38114.0,56450.0,23026.0,4858.0,13234.0,17814.8,6028.0,33798.0,14570.0,15324.0,52698.0,40740.0,41638.0,7883.8,108780.0,17494.0,5238.0,16142.0,43390.0,5312.0,9194.0,27342.0,12148.0,25534.0,23484.0,41842.0,9882.4,18954.0,6140.0,42900.0,8610.0,53370.0,20134.0,8355.8,12294.0,9372.0,10533.8,83670.0,8668.0,76030.0,11440.0,81830.0,38274.0,81576.0,7368.0,16824.0,12668.0,7684.0
